index,brand,model,image_absolute_path,source_url
1,Oakley,Holbrook Low Bridge Fit OX8100F,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\001_oakley_holbrook_low_bridge_fit_ox8100f.jpg,https://www.oakley.com/en-us/product/W0OX8100F?variant=888392603012
2,Gentle Monster,Zin 01,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\002_gentle_monster_zin_01.jpg,https://www.gentlemonster.com/kr/ja/item/ZYYE799SURVC/zin01
3,Gentle Monster,Alio GD1,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\003_gentle_monster_alio_gd1.jpg,https://www.gentlemonster.com/kr/ja/item/194RVEG6I7XGB/aliogd1
4,MOSCOT,Lemtosh,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\004_moscot_lemtosh.jpg,https://moscot.com/products/lemtosh
5,MOSCOT,Lemtosh Limited Edition Blue Fade,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\005_moscot_lemtosh_limited_edition_blue_fade.jpg,https://moscot.com/products/lemtosh-limited-edition-blue-fade
6,MOSCOT,Dolt,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\006_moscot_dolt.jpg,https://moscot.com/products/dolt
7,MOSCOT,Miltzen,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\007_moscot_miltzen.jpg,https://moscot.com/products/miltzen
8,MOSCOT,Arthur,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\008_moscot_arthur.jpg,https://moscot.com/products/arthur
9,MOSCOT,Dahven,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\009_moscot_dahven.jpg,https://moscot.com/products/dahven
10,MOSCOT,Zissel,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\010_moscot_zissel.jpg,https://moscot.com/products/zissel
11,MOSCOT,Frankie,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\011_moscot_frankie.jpg,https://moscot.com/products/frankie
12,MOSCOT,Nebb,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\012_moscot_nebb.jpg,https://moscot.com/products/nebb
13,MOSCOT,Plotz,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\013_moscot_plotz.jpg,https://moscot.com/products/plotz
14,MOSCOT,Zev,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\014_moscot_zev.jpg,https://moscot.com/products/zev
15,MOSCOT,Bjorn,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\015_moscot_bjorn.jpg,https://moscot.com/products/bjorn
16,MOSCOT,Jared,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\016_moscot_jared.jpg,https://moscot.com/products/jared
17,MOSCOT,Aygen,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\017_moscot_aygen.jpg,https://moscot.com/products/aygen
18,Ray-Ban,Ray Ban Meta Blayzer Optics,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\018_ray_ban_ray_ban_meta_blayzer_optics.jpg,https://www.opsm.com.au/glasses/ray-ban/ray-ban-meta-blayzer-optics/8056262945056?rxcnav=treatments
19,Ray-Ban,Ray Ban Meta Scriber Optics,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\019_ray_ban_ray_ban_meta_scriber_optics.jpg,https://www.opsm.com.au/glasses/ray-ban/ray-ban-meta-scriber-optics/8056262945315?rxcnav=treatments
20,Ray-Ban,Ray Ban Meta Wayfarer,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\020_ray_ban_ray_ban_meta_wayfarer.jpg,https://www.opsm.com.au/ray-ban-meta/ray-ban-meta-wayfarer/8056262721339
21,Ray-Ban,Rb3958V Elon Optics Limited Edition,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\021_ray_ban_rb3958v_elon_optics_limited_edition.jpg,https://www.opsm.com.au/glasses/ray-ban/rb3958v-elon-optics-limited-edition/8056597684224
22,Ray-Ban,Rb3698Vm Scuderia Ferrari Collection,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\022_ray_ban_rb3698vm_scuderia_ferrari_collection.jpg,https://www.opsm.com.au/glasses/ray-ban/rb3698vm-scuderia-ferrari-collection/8056597645355
23,Ray-Ban,Rb5435 Optics,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\023_ray_ban_rb5435_optics.jpg,https://www.opsm.com.au/glasses/ray-ban/rb5435-optics/8056262269855
24,Ray-Ban,Rb4378V Optics,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\024_ray_ban_rb4378v_optics.jpg,https://www.opsm.com.au/glasses/ray-ban/rb4378v-optics/7895653323568
25,Ray-Ban,Rb3447Vm Scuderia Ferrari Collection,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\025_ray_ban_rb3447vm_scuderia_ferrari_collection.jpg,https://www.opsm.com.au/glasses/ray-ban/rb3447vm-scuderia-ferrari-collection/8056597045742
26,Ray-Ban,Rb3716Vm Clubmaster Metal Optics,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\026_ray_ban_rb3716vm_clubmaster_metal_optics.jpg,https://www.opsm.com.au/glasses/ray-ban/rb3716vm-clubmaster-metal-optics/8056597061469
27,Ray-Ban,Rb7140 Optics,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\027_ray_ban_rb7140_optics.jpg,https://www.opsm.com.au/glasses/ray-ban/rb7140-optics/8053672822588
28,Ray-Ban,Rb5398 Hawkeye Optics,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\028_ray_ban_rb5398_hawkeye_optics.jpg,https://www.opsm.com.au/glasses/ray-ban/rb5398-hawkeye-optics/8056597586382
29,Ray-Ban,Rb3637V New Round Optics,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\029_ray_ban_rb3637v_new_round_optics.jpg,https://www.opsm.com.au/glasses/ray-ban/rb3637v-new-round-optics/8056597641197
30,Ray-Ban,Rb5499 Lady Burbank Optics,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\030_ray_ban_rb5499_lady_burbank_optics.jpg,https://www.opsm.com.au/glasses/ray-ban/rb5499-lady-burbank-optics/8056597549479
31,Ray-Ban,Rb5428F Rb5428 Optics,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\031_ray_ban_rb5428f_rb5428_optics.jpg,https://www.opsm.com.au/glasses/ray-ban/rb5428f-rb5428-optics/8056597729468
32,Ray-Ban,Rb7216 New Clubmaster Optics,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\032_ray_ban_rb7216_new_clubmaster_optics.jpg,https://www.opsm.com.au/glasses/ray-ban/rb7216-new-clubmaster-optics/8056262098486
33,Ray-Ban,Rb7213M Optics Scuderia Ferrari Collection,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\033_ray_ban_rb7213m_optics_scuderia_ferrari_collection.jpg,https://www.opsm.com.au/glasses/ray-ban/rb7213m-optics-scuderia-ferrari-collection/8056597762304
34,Ray-Ban,Rb1971V Square 1971 Optics,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\034_ray_ban_rb1971v_square_1971_optics.jpg,https://www.opsm.com.au/glasses/ray-ban/rb1971v-square-1971-optics/8056597075626
35,Ray-Ban,Rb7330F Zena Optics Bio Based,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\035_ray_ban_rb7330f_zena_optics_bio_based.jpg,https://www.opsm.com.au/glasses/ray-ban/rb7330f-zena-optics-bio-based/8056262049686
36,Ray-Ban,Rb5383 Burbank Optics,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\036_ray_ban_rb5383_burbank_optics.jpg,https://www.opsm.com.au/glasses/ray-ban/rb5383-burbank-optics/8056597124034
37,Ray-Ban,Rb3447V Round Metal Optics,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\037_ray_ban_rb3447v_round_metal_optics.jpg,https://www.opsm.com.au/glasses/ray-ban/rb3447v-round-metal-optics/7895653330320
38,Persol,PO3189V,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\038_persol_po3189v.jpg,https://www.opsm.com.au/glasses/persol/po3189v/8053672825497
39,Persol,PO3143V,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\039_persol_po3143v.jpg,https://www.opsm.com.au/glasses/persol/po3143v/8053672593907
40,Persol,PO3275V,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\040_persol_po3275v.jpg,https://www.opsm.com.au/glasses/persol/po3275v/8056597529082
41,Persol,PO3292V,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\041_persol_po3292v.jpg,https://www.opsm.com.au/glasses/persol/po3292v/8056597593656
42,Persol,Po3387V Pier,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\042_persol_po3387v_pier.jpg,https://www.opsm.com.au/glasses/persol/po3387v-pier/8056262553749
43,Oliver Peoples,Ov5579U Neylan,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\043_oliver_peoples_ov5579u_neylan.jpg,https://www.opsm.com.au/glasses/oliver-peoples/ov5579u-neylan/827934507234
44,Oliver Peoples,Ov1359T Tk 10,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\044_oliver_peoples_ov1359t_tk_10.jpg,https://www.opsm.com.au/glasses/oliver-peoples/ov1359t-tk-10/827934507722
45,Oliver Peoples,Ov1354T Tk 12,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\045_oliver_peoples_ov1354t_tk_12.jpg,https://www.opsm.com.au/glasses/oliver-peoples/ov1354t-tk-12/827934507470
46,Oliver Peoples,Ov1104 Mp 2,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\046_oliver_peoples_ov1104_mp_2.jpg,https://www.opsm.com.au/glasses/oliver-peoples/ov1104-mp-2/827934400610
47,Oliver Peoples,Ov5371D Winnett,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\047_oliver_peoples_ov5371d_winnett.jpg,https://www.opsm.com.au/glasses/oliver-peoples/ov5371d-winnett/827934414938
48,Oliver Peoples,Ov5397U Finley Vintage,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\048_oliver_peoples_ov5397u_finley_vintage.jpg,https://www.opsm.com.au/glasses/oliver-peoples/ov5397u-finley-vintage/827934426597
49,Oliver Peoples,Ov5219 Fairmont,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\049_oliver_peoples_ov5219_fairmont.jpg,https://www.opsm.com.au/glasses/oliver-peoples/ov5219-fairmont/827934357860
50,Oliver Peoples,Ov5454U Desmon,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\050_oliver_peoples_ov5454u_desmon.jpg,https://www.opsm.com.au/glasses/oliver-peoples/ov5454u-desmon/827934503656
51,Prada,PR 22ZVF,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\051_prada_pr_22zvf.jpg,https://www.opsm.com.au/glasses/prada/pr-22zvf/8056597875691
52,Prada,PR 18ZVF,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\052_prada_pr_18zvf.jpg,https://www.opsm.com.au/glasses/prada/pr-18zvf/8056597878197
53,Prada,PR A06V,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\053_prada_pr_a06v.jpg,https://www.opsm.com.au/glasses/prada/pr-a06v/8056597969925
54,Prada,PR A09VF,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\054_prada_pr_a09vf.jpg,https://www.opsm.com.au/glasses/prada/pr-a09vf/8056597971102
55,Prada,PR A13VF,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\055_prada_pr_a13vf.jpg,https://www.opsm.com.au/glasses/prada/pr-a13vf/8056262132005
56,Prada,PR A16V,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\056_prada_pr_a16v.jpg,https://www.opsm.com.au/glasses/prada/pr-a16v/8056262143513
57,Prada,PR A20V,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\057_prada_pr_a20v.jpg,https://www.opsm.com.au/glasses/prada/pr-a20v/8056262146187
58,Prada,PR A20VF,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\058_prada_pr_a20vf.jpg,https://www.opsm.com.au/glasses/prada/pr-a20vf/8056262146286
59,Prada,PR A57V,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\059_prada_pr_a57v.jpg,https://www.opsm.com.au/glasses/prada/pr-a57v/8056262146798
60,Prada,PR 15YV,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\060_prada_pr_15yv.jpg,https://www.opsm.com.au/glasses/prada/pr-15yv/8056597629010
61,Prada,PR 22ZV,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\061_prada_pr_22zv.jpg,https://www.opsm.com.au/glasses/prada/pr-22zv/8056597875646
62,Versace,VE1275,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\062_versace_ve1275.jpg,https://www.opsm.com.au/glasses/versace/ve1275/8056597384520
63,Versace,VE1314D,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\063_versace_ve1314d.jpg,https://www.opsm.com.au/glasses/versace/ve1314d/8056262581438
64,Versace,VE3377U,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\064_versace_ve3377u.jpg,https://www.opsm.com.au/glasses/versace/ve3377u/8056262422809
65,Versace,VE3367U,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\065_versace_ve3367u.jpg,https://www.opsm.com.au/glasses/versace/ve3367u/8056262222966
66,Versace,VE1301,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\066_versace_ve1301.jpg,https://www.opsm.com.au/glasses/versace/ve1301/8056262220986
67,Versace,VE3368U,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\067_versace_ve3368u.jpg,https://www.opsm.com.au/glasses/versace/ve3368u/8056262222027
68,Versace,VE3274B,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\068_versace_ve3274b.jpg,https://www.opsm.com.au/glasses/versace/ve3274b/8056597412858
69,Versace,VE3294,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\069_versace_ve3294.jpg,https://www.opsm.com.au/glasses/versace/ve3294/8056597340809
70,Versace,VE1233Q,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\070_versace_ve1233q.jpg,https://www.opsm.com.au/glasses/versace/ve1233q/8053672613001
71,Miu Miu,MU 09XVF,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\071_miu_miu_mu_09xvf.jpg,https://www.opsm.com.au/glasses/miu-miu/mu-09xvf/8056262150207
72,Miu Miu,MU 04UV,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\072_miu_miu_mu_04uv.jpg,https://www.opsm.com.au/glasses/miu-miu/mu-04uv/8056262086643
73,Miu Miu,MU 01VV,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\073_miu_miu_mu_01vv.jpg,https://www.opsm.com.au/glasses/miu-miu/mu-01vv/8056597784580
74,Miu Miu,MU 02XV,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\074_miu_miu_mu_02xv.jpg,https://www.opsm.com.au/glasses/miu-miu/mu-02xv/8056597980265
75,Miu Miu,MU 07XV,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\075_miu_miu_mu_07xv.jpg,https://www.opsm.com.au/glasses/miu-miu/mu-07xv/8056262143322
76,Miu Miu,MU 11XV,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\076_miu_miu_mu_11xv.jpg,https://www.opsm.com.au/glasses/miu-miu/mu-11xv/8056262145470
77,Miu Miu,MU 09XV,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\077_miu_miu_mu_09xv.jpg,https://www.opsm.com.au/glasses/miu-miu/mu-09xv/8056262145258
78,Miu Miu,MU 52XV,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\078_miu_miu_mu_52xv.jpg,https://www.opsm.com.au/glasses/miu-miu/mu-52xv/8056262145173
79,Miu Miu,MU 03WV,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\079_miu_miu_mu_03wv.jpg,https://www.opsm.com.au/glasses/miu-miu/mu-03wv/8056262398425
80,Miu Miu,MU 53WV,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\080_miu_miu_mu_53wv.jpg,https://www.opsm.com.au/glasses/miu-miu/mu-53wv/8056262410929
81,Burberry,Be2363 Sylvie,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\081_burberry_be2363_sylvie.jpg,https://www.opsm.com.au/glasses/burberry/be2363-sylvie/8056597727174
82,Burberry,Be2373U Angelica,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\082_burberry_be2373u_angelica.jpg,https://www.opsm.com.au/glasses/burberry/be2373u-angelica/8056597883795
83,Burberry,Be1350 Erin,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\083_burberry_be1350_erin.jpg,https://www.opsm.com.au/glasses/burberry/be1350-erin/8056597615082
84,Burberry,BE2172,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\084_burberry_be2172.jpg,https://www.opsm.com.au/glasses/burberry/be2172/8053672302028
85,Burberry,Be1348 Alba,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\085_burberry_be1348_alba.jpg,https://www.opsm.com.au/glasses/burberry/be1348-alba/8056597218511
86,Burberry,Be2355 Arlo,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\086_burberry_be2355_arlo.jpg,https://www.opsm.com.au/glasses/burberry/be2355-arlo/8056597596336
87,Burberry,Be2359 Pearce,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\087_burberry_be2359_pearce.jpg,https://www.opsm.com.au/glasses/burberry/be2359-pearce/8056597599573
88,Burberry,Be1372 Malcolm,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\088_burberry_be1372_malcolm.jpg,https://www.opsm.com.au/glasses/burberry/be1372-malcolm/8056597733977
89,Burberry,Be2339 Harrington,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\089_burberry_be2339_harrington.jpg,https://www.opsm.com.au/glasses/burberry/be2339-harrington/8056597423250
90,Burberry,BE2255Q,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\090_burberry_be2255q.jpg,https://www.opsm.com.au/glasses/burberry/be2255q/8053672762013
91,Burberry,BE2291,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\091_burberry_be2291.jpg,https://www.opsm.com.au/glasses/burberry/be2291/8053672116304
92,Burberry,Be2334 Elm,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\092_burberry_be2334_elm.jpg,https://www.opsm.com.au/glasses/burberry/be2334-elm/8056597640596
93,Burberry,Jb2003U Kids,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\093_burberry_jb2003u_kids.jpg,https://www.opsm.com.au/glasses/burberry/jb2003u-kids/8056597891288
94,Burberry,Jb2007 Kids,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\094_burberry_jb2007_kids.jpg,https://www.opsm.com.au/glasses/burberry/jb2007-kids/8056597891592
95,Giorgio Armani,AR7074,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\095_giorgio_armani_ar7074.jpg,https://www.opsm.com.au/glasses/giorgio-armani/ar7074/8053672392074
96,Giorgio Armani,AR7160,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\096_giorgio_armani_ar7160.jpg,https://www.opsm.com.au/glasses/giorgio-armani/ar7160/8053672879155
97,Giorgio Armani,AR5134,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\097_giorgio_armani_ar5134.jpg,https://www.opsm.com.au/glasses/giorgio-armani/ar5134/8056597826792
98,Giorgio Armani,AR7004,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\098_giorgio_armani_ar7004.jpg,https://www.opsm.com.au/glasses/giorgio-armani/ar7004/8053672032147
99,Giorgio Armani,AR7104,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\099_giorgio_armani_ar7104.jpg,https://www.opsm.com.au/glasses/giorgio-armani/ar7104/8053672542431
100,Giorgio Armani,AR7042,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\100_giorgio_armani_ar7042.jpg,https://www.opsm.com.au/glasses/giorgio-armani/ar7042/8053672290042
101,MOSCOT,Arthur Monochrome,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\101_moscot_arthur_monochrome.jpg,https://moscot.com/products/arthur-monochrome
102,MOSCOT,Baitsim,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\102_moscot_baitsim.jpg,https://moscot.com/products/baitsim
103,Oakley,Ox8139 Hstn,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\103_oakley_ox8139_hstn.jpg,https://www.opsm.com.au/glasses/oakley/ox8139-hstn/888392604798
104,Oakley,Ox8032 Hex Jector,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\104_oakley_ox8032_hex_jector.jpg,https://www.opsm.com.au/glasses/oakley/ox8032-hex-jector/888392561770
105,Oakley,Ox8162 Cognitive,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\105_oakley_ox8162_cognitive.jpg,https://www.opsm.com.au/glasses/oakley/ox8162-cognitive/888392614100
106,Oakley,Ox8144 Knolls,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\106_oakley_ox8144_knolls.jpg,https://www.opsm.com.au/glasses/oakley/ox8144-knolls/888392613349
107,Oakley,Ox5078 Sway Bar,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\107_oakley_ox5078_sway_bar.jpg,https://www.opsm.com.au/glasses/oakley/ox5078-sway-bar/888392616456
108,Oakley,Ox8159 Bolster,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\108_oakley_ox8159_bolster.jpg,https://www.opsm.com.au/glasses/oakley/ox8159-bolster/888392445506
109,Oakley,Ox8163 Centerboard,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\109_oakley_ox8163_centerboard.jpg,https://www.opsm.com.au/glasses/oakley/ox8163-centerboard/888392574657
110,Oakley,Ox5080 Sway Bar 0 5,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\110_oakley_ox5080_sway_bar_0_5.jpg,https://www.opsm.com.au/glasses/oakley/ox5080-sway-bar-0-5/888392616586
111,Oakley,Ox3218 Socket 5 5,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\111_oakley_ox3218_socket_5_5.jpg,https://www.opsm.com.au/glasses/oakley/ox3218-socket-5-5/888392647368
112,Oakley,Ox3233 Cathode,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\112_oakley_ox3233_cathode.jpg,https://www.opsm.com.au/glasses/oakley/ox3233-cathode/888392352460
113,Oakley,Ox3217 Socket 5 0,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\113_oakley_ox3217_socket_5_0.jpg,https://www.opsm.com.au/glasses/oakley/ox3217-socket-5-0/888392219527
114,Oakley,Ox3232 Base Plane,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\114_oakley_ox3232_base_plane.jpg,https://www.opsm.com.au/glasses/oakley/ox3232-base-plane/888392321541
115,Oakley,Ox3136 Top Spinner 4B,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\115_oakley_ox3136_top_spinner_4b.jpg,https://www.opsm.com.au/glasses/oakley/ox3136-top-spinner-4b/700285519500
116,Persol,PO3007V,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\116_persol_po3007v.jpg,https://www.opsm.com.au/glasses/persol/po3007v/8053672663501
117,Persol,PO3007VM,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\117_persol_po3007vm.jpg,https://www.opsm.com.au/glasses/persol/po3007vm/8056262233801
118,Persol,PO3092V,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\118_persol_po3092v.jpg,https://www.opsm.com.au/glasses/persol/po3092v/8056262233863
119,Persol,Po3329V Greta,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\119_persol_po3329v_greta.jpg,https://www.opsm.com.au/glasses/persol/po3329v-greta/8056597923613
120,Persol,Po3359V Jacques,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\120_persol_po3359v_jacques.jpg,https://www.opsm.com.au/glasses/persol/po3359v-jacques/8056262231661
121,Persol,PO3390V,C:\Users\user\Documents\Codex\2026-06-23\new-chat\outputs\eyewear_form_research_300\images\121_persol_po3390v.jpg,https://www.opsm.com.au/glasses/persol/po3390v/8056262553626
